frame,img_size,preprocess_ms,inference_ms,postprocess_ms,total_latency_ms,real_fps,num_detections,avg_confidence
463,512,21.18,84.41,6.98,112.57,8.51,22,0.54
464,512,23.28,88.79,4.24,116.3,8.4,18,0.572
465,512,21.5,88.76,7.23,117.48,8.37,22,0.549
466,512,22.98,95.91,4.33,123.22,8.01,24,0.539
467,512,21.86,85.72,7.23,114.81,8.56,22,0.571
468,512,19.24,86.78,4.31,110.33,8.92,24,0.555
469,512,25.83,95.35,8.47,129.64,7.62,21,0.55
470,512,19.77,91.43,4.58,115.78,8.52,26,0.523
471,512,19.67,86.07,4.73,110.48,8.78,27,0.516
472,512,20.86,84.73,4.39,109.98,8.98,25,0.508
473,512,28.58,90.76,4.41,123.75,7.96,20,0.562
474,512,20.65,91.93,4.52,117.11,8.47,19,0.56
475,512,18.22,85.23,4.33,107.78,9.17,22,0.541
476,512,23.97,89.35,6.87,120.19,8.18,24,0.547
477,512,31.72,93.31,7.41,132.44,7.45,22,0.546
478,512,26.85,89.51,6.35,122.71,8.04,27,0.524
479,512,22.32,88.44,4.47,115.23,8.38,23,0.547
480,512,26.1,95.04,11.33,132.47,7.46,21,0.552
481,512,21.56,93.92,4.33,119.8,8.25,22,0.593
482,512,24.65,88.01,4.32,116.98,8.16,22,0.561
483,512,19.05,92.88,8.42,120.35,8.17,22,0.561
484,512,21.07,89.78,4.64,115.48,8.45,24,0.565
485,512,25.89,88.04,4.31,118.24,8.3,22,0.567
486,512,16.87,91.29,4.31,112.47,8.74,21,0.589
487,512,23.28,94.3,6.78,124.36,7.95,24,0.545
488,512,25.85,90.94,5.7,122.5,8.02,24,0.558
489,512,22.85,90.08,4.39,117.33,8.39,25,0.574
490,512,22.67,93.77,7.47,123.91,7.87,27,0.54
491,512,25.0,89.7,4.56,119.27,8.22,24,0.567
492,512,24.33,89.04,4.82,118.19,8.29,23,0.567
493,512,24.2,91.42,7.76,123.38,7.97,24,0.588
494,512,18.32,95.54,5.55,119.41,8.23,22,0.593
495,512,21.73,84.91,4.35,110.99,8.85,25,0.58
496,512,23.65,87.83,6.13,117.61,8.35,26,0.548
497,512,24.52,98.48,7.61,130.61,7.53,28,0.551
498,512,20.05,87.29,4.47,111.82,8.86,24,0.583
499,512,16.24,84.37,4.58,105.18,9.4,22,0.599
500,512,16.25,85.54,4.4,106.19,9.27,24,0.575
501,512,23.45,101.55,7.92,132.92,7.42,25,0.607
502,512,22.17,85.41,4.35,111.93,8.77,27,0.573
503,512,18.38,90.89,4.32,113.59,8.7,27,0.565
504,512,19.32,86.18,6.22,111.71,8.56,27,0.552
505,512,21.8,94.48,7.74,124.02,7.96,25,0.563
506,512,20.23,86.09,4.65,110.97,8.83,26,0.565
507,512,21.34,87.4,4.44,113.17,8.7,27,0.571
508,512,17.27,87.68,4.41,109.36,8.99,27,0.55
509,512,24.93,92.1,5.08,122.11,8.08,24,0.554
510,512,22.47,84.64,6.18,113.29,8.68,27,0.528
511,512,22.2,84.27,4.4,110.87,8.88,22,0.581
512,512,18.7,89.23,7.49,115.42,8.52,22,0.582
513,512,22.26,94.83,4.41,121.5,8.11,19,0.612
514,512,20.5,84.25,6.21,110.95,8.86,21,0.599
515,512,20.41,84.31,6.07,110.79,8.87,24,0.588
516,512,21.29,87.74,8.44,117.46,8.42,23,0.592
517,512,29.74,97.16,7.24,134.14,7.39,23,0.571
518,512,21.14,85.33,6.6,113.07,8.34,21,0.571
519,512,20.26,87.07,4.63,111.96,8.61,25,0.56
520,512,29.35,104.66,4.46,138.48,7.11,17,0.606
521,512,21.67,89.05,4.3,115.01,8.61,21,0.567
522,512,22.98,86.13,4.42,113.53,8.44,24,0.553
523,512,17.27,89.11,8.62,115.01,8.54,26,0.531
524,512,26.16,87.77,6.78,120.71,7.97,22,0.567
525,512,19.45,99.22,4.35,123.03,7.86,23,0.576
526,512,21.2,86.65,4.63,112.47,8.47,22,0.576
527,512,19.69,88.93,5.09,113.71,8.44,24,0.588
528,512,25.82,84.81,4.48,115.11,8.5,23,0.589
529,512,23.85,86.72,6.08,116.64,8.5,23,0.595
530,512,20.36,87.85,4.35,112.56,8.72,22,0.622
531,512,21.2,91.96,8.45,121.61,8.07,23,0.604
532,512,22.89,91.8,7.43,122.12,8.07,25,0.58
533,512,30.24,89.51,4.9,124.64,7.88,25,0.561
534,512,25.62,89.79,4.5,119.91,8.19,25,0.567
535,512,28.74,92.81,5.19,126.74,7.75,22,0.621
536,512,16.4,87.78,4.35,108.53,9.09,22,0.6
537,512,23.52,84.76,4.38,112.67,8.72,22,0.58
538,512,22.42,100.36,7.11,129.9,7.58,20,0.621
539,512,30.9,91.48,4.33,126.71,7.76,19,0.625
540,512,22.65,86.16,4.56,113.36,8.68,22,0.58
541,512,25.45,85.71,6.95,118.11,8.32,20,0.617
542,512,33.01,91.96,6.74,131.71,7.45,22,0.579
543,512,20.67,85.99,4.75,111.41,8.9,23,0.582
544,512,22.31,86.59,4.99,113.89,8.63,21,0.582
545,512,25.72,88.27,4.86,118.85,8.34,19,0.619
546,512,28.6,92.32,7.92,128.84,7.65,22,0.579
547,512,20.79,84.48,4.33,109.61,8.76,23,0.57
548,512,17.1,91.49,4.33,112.91,8.7,21,0.587
549,512,22.59,92.92,6.78,122.28,8.02,20,0.615
550,512,22.11,91.35,7.38,120.84,8.07,18,0.637
551,512,22.66,87.2,6.66,116.52,8.43,17,0.655
552,512,16.82,85.84,6.23,108.89,9.06,18,0.639
553,512,22.21,87.44,6.83,116.48,8.43,18,0.628
554,512,25.05,100.69,6.63,132.37,7.41,18,0.609
555,512,22.96,87.87,6.56,117.39,8.37,19,0.598
556,512,24.51,84.24,4.33,113.08,8.7,24,0.586
557,512,23.48,90.78,7.15,121.42,8.1,21,0.611
558,512,21.86,84.55,4.87,111.28,8.68,22,0.593
559,512,20.58,88.86,4.93,114.38,8.59,23,0.573
560,512,22.58,85.33,4.29,112.21,8.76,21,0.596
561,512,23.84,100.78,9.19,133.81,7.37,24,0.555
562,512,20.28,88.57,7.92,116.77,8.39,26,0.529
563,512,23.43,85.62,5.19,114.24,8.6,26,0.567
564,512,24.8,87.68,4.4,116.88,8.4,23,0.582
565,512,22.29,107.89,4.57,134.74,7.29,23,0.581
566,512,21.69,86.11,4.63,112.42,8.69,25,0.581
567,512,21.24,85.32,4.36,110.92,8.42,27,0.575
568,512,20.69,94.21,5.06,119.96,8.19,27,0.546
569,512,24.47,87.32,7.37,119.16,8.26,28,0.546
570,512,25.5,84.96,4.36,114.81,8.55,27,0.549
571,512,21.78,85.64,6.59,114.0,8.64,28,0.535
572,512,17.23,91.73,6.89,115.85,8.56,24,0.554
573,512,26.18,85.95,5.7,117.83,8.36,25,0.559
574,512,22.51,92.88,5.64,121.03,8.13,23,0.585
575,512,19.95,85.82,4.88,110.65,8.85,22,0.6
576,512,26.52,90.2,6.97,123.69,8.0,25,0.601
577,512,18.93,83.52,4.38,106.82,9.22,23,0.603
578,512,21.06,87.28,4.72,113.06,8.69,24,0.58
579,512,16.03,88.98,4.62,109.63,8.94,21,0.631
580,512,26.34,87.52,8.11,121.97,8.03,24,0.61
581,512,25.6,91.45,6.69,123.74,8.0,22,0.621
582,512,21.82,84.97,4.52,111.31,8.86,21,0.613
583,512,17.5,83.05,4.74,105.29,9.32,24,0.591
584,512,27.32,105.06,11.35,143.73,6.91,19,0.628
585,512,22.58,83.96,4.97,111.51,8.6,28,0.559
586,512,16.68,83.42,5.65,105.76,9.33,25,0.604
587,512,20.44,91.6,8.27,120.31,7.94,24,0.616
588,512,29.92,98.9,6.92,135.73,7.19,27,0.567
589,512,19.89,85.58,4.32,109.79,8.97,19,0.623
590,512,22.51,84.3,4.3,111.11,8.81,21,0.627
591,512,21.25,100.46,5.45,127.16,7.74,22,0.604
592,512,23.75,94.25,4.77,122.77,8.0,23,0.592
593,512,21.66,85.77,4.7,112.13,8.2,23,0.565
594,512,25.22,85.76,4.75,115.73,8.27,24,0.585
595,512,24.15,89.06,5.14,118.35,8.27,21,0.599
596,512,25.25,85.02,4.35,114.61,8.6,24,0.567
597,512,25.33,90.03,4.58,119.93,8.18,22,0.608
598,512,19.32,94.61,6.85,120.78,7.93,20,0.606
599,512,29.91,92.96,6.51,129.39,7.65,21,0.589
600,512,23.24,92.94,5.12,121.3,8.11,20,0.616
601,512,22.75,92.79,7.61,123.15,7.99,20,0.602
602,512,29.72,93.41,5.7,128.82,7.65,22,0.63
603,512,27.72,93.49,7.53,128.74,7.63,22,0.593
604,512,22.82,88.1,6.54,117.46,8.33,21,0.608
605,512,24.82,101.76,8.01,134.59,7.31,20,0.618
606,512,30.58,105.99,8.32,144.89,6.74,22,0.589
607,512,24.86,87.51,4.35,116.72,8.4,24,0.593
608,512,23.99,88.1,4.79,116.88,8.4,20,0.617
609,512,20.48,109.17,8.22,137.88,6.96,20,0.619
610,512,25.11,89.6,4.31,119.02,8.17,20,0.603
611,512,22.2,86.4,4.45,113.06,8.76,19,0.635
612,512,21.5,88.16,6.57,116.23,8.51,17,0.642
613,512,26.49,87.56,6.11,120.15,8.17,19,0.612
614,512,16.41,86.79,4.35,107.55,9.14,19,0.619
615,512,22.52,83.77,4.88,111.17,8.87,19,0.669
616,512,21.81,95.27,5.1,122.17,8.05,22,0.594
617,512,23.06,95.51,4.54,123.12,7.7,19,0.622
618,512,18.95,83.26,4.33,106.54,9.21,21,0.62
619,512,13.23,83.52,4.29,101.04,9.58,19,0.641
620,512,20.88,95.51,6.85,123.24,7.99,19,0.638
621,512,26.47,94.34,5.34,126.16,7.8,20,0.614
622,512,18.24,83.32,4.36,105.93,9.31,20,0.645
623,512,17.72,83.35,4.41,105.49,9.32,21,0.613
624,512,25.53,98.36,5.7,129.59,7.63,20,0.623
625,512,26.08,88.82,4.34,119.24,8.27,20,0.619
626,512,21.45,83.13,4.38,108.96,9.06,19,0.665
627,512,21.04,86.64,4.36,112.04,8.78,22,0.619
628,512,17.62,89.25,6.88,113.75,8.69,23,0.576
629,512,23.19,89.74,4.92,117.85,8.32,23,0.604
630,512,20.55,84.83,4.61,110.0,8.93,20,0.623
631,512,16.66,86.32,5.79,108.77,9.05,21,0.632
632,512,24.85,89.56,5.25,119.66,8.23,21,0.605
633,512,15.31,89.28,6.73,111.32,8.79,23,0.593
634,512,25.38,102.57,4.35,132.29,7.39,21,0.603
635,512,22.21,88.05,5.05,115.31,8.56,19,0.621
636,512,21.76,91.43,4.77,117.97,8.32,20,0.587
637,512,16.93,87.35,4.33,108.61,9.01,19,0.604
638,512,18.97,86.48,6.58,112.03,8.78,19,0.622
639,512,16.64,89.17,6.68,112.49,8.74,18,0.62
640,512,18.11,88.02,6.05,112.18,8.76,17,0.662
641,512,19.49,86.88,6.12,112.49,8.76,20,0.595
642,512,19.04,86.43,5.35,110.82,8.89,21,0.611
643,512,23.77,89.73,6.84,120.34,8.17,21,0.555
644,512,23.01,86.8,4.35,114.16,8.68,21,0.575
645,512,23.25,86.62,4.57,114.43,8.6,19,0.604
646,512,20.85,91.87,7.51,120.23,8.25,17,0.617
647,512,21.7,88.71,7.19,117.6,8.38,19,0.574
648,512,20.3,85.87,6.12,112.28,8.74,18,0.619
649,512,20.29,86.27,4.34,110.9,8.88,19,0.601
650,512,19.12,89.82,5.31,114.25,8.64,17,0.642
651,512,20.38,92.62,4.47,117.46,8.38,19,0.581
652,512,22.49,83.56,4.38,110.44,8.92,20,0.597
653,512,19.42,83.95,4.46,107.84,9.14,21,0.561
654,512,19.54,95.74,7.59,122.87,8.0,18,0.585
655,512,19.96,89.25,6.16,115.37,8.56,20,0.546
656,512,17.48,83.83,6.07,107.38,9.17,20,0.534
657,512,18.36,89.15,7.54,115.04,8.58,19,0.534
658,512,20.59,91.23,7.57,119.39,8.07,19,0.553
659,512,17.83,86.36,4.24,108.43,9.1,19,0.539
0,512,423.36,245.37,403.13,1071.86,0.02,32,0.367
1,512,21.02,118.0,4.82,143.83,6.77,31,0.42
2,512,14.6,90.82,4.92,110.34,8.9,28,0.441
3,512,13.9,88.89,4.59,107.38,9.23,27,0.428
4,512,11.75,89.04,4.5,105.29,9.4,24,0.471
5,512,12.26,88.38,4.54,105.17,9.19,34,0.389
6,512,13.49,88.96,4.64,107.08,8.99,33,0.421
7,512,12.21,89.43,5.02,106.67,9.28,34,0.396
8,512,13.9,88.7,6.05,108.66,9.12,34,0.4
9,512,11.79,88.13,4.68,104.6,9.23,29,0.418
10,512,12.62,87.7,4.61,104.92,9.21,33,0.432
11,512,12.29,87.22,4.58,104.09,9.27,27,0.427
12,512,12.54,88.46,4.53,105.53,9.38,29,0.444
13,512,12.21,88.49,4.52,105.22,9.41,29,0.43
14,512,12.25,88.03,4.55,104.84,9.44,25,0.499
15,512,11.76,87.74,4.53,104.03,9.27,21,0.485
16,512,11.96,88.4,4.46,104.82,9.44,27,0.421
17,512,12.34,87.21,4.49,104.04,9.51,27,0.437
18,512,12.01,87.09,4.54,103.64,9.55,26,0.435
19,512,11.55,87.18,4.48,103.21,9.59,31,0.393
20,512,11.96,88.89,4.57,105.42,9.39,22,0.485
21,512,12.54,87.42,4.49,104.45,9.48,23,0.431
22,512,11.83,87.08,4.47,103.38,9.57,30,0.376
23,512,11.71,87.14,4.47,103.32,9.58,24,0.458
24,512,11.98,88.16,4.51,104.65,9.46,29,0.417
25,512,12.34,87.18,4.68,104.21,9.22,30,0.419
26,512,12.15,86.35,4.48,102.98,9.61,27,0.443
27,512,12.3,86.35,4.51,103.15,9.59,30,0.381
28,512,12.13,96.23,5.93,114.28,8.66,27,0.434
29,512,15.93,94.46,4.47,114.86,8.61,24,0.487
30,512,12.16,86.15,4.56,102.87,9.63,27,0.45
31,512,11.79,86.33,4.49,102.61,9.64,25,0.496
32,512,11.91,88.08,4.47,104.46,9.48,21,0.476
33,512,12.52,86.39,4.56,103.47,9.57,35,0.408
34,512,11.83,86.41,4.47,102.71,9.64,23,0.507
35,512,11.65,86.29,4.51,102.45,9.66,24,0.48
36,512,12.04,94.08,4.48,110.6,8.95,28,0.432
37,512,12.61,84.72,4.84,102.17,9.69,31,0.397
38,512,12.09,83.48,4.51,100.07,9.88,27,0.418
39,512,11.84,83.7,4.53,100.06,9.88,25,0.446
40,512,11.95,85.18,4.45,101.58,9.74,21,0.491
41,512,12.69,83.43,4.58,100.69,9.83,26,0.417
42,512,11.84,83.56,4.49,99.88,9.91,26,0.416
43,512,11.73,83.52,4.46,99.71,9.92,27,0.421
44,512,12.33,85.14,4.63,102.09,9.7,31,0.389
45,512,12.61,83.58,4.53,100.73,9.82,26,0.429
46,512,12.1,83.6,4.44,100.15,9.88,24,0.454
47,512,11.75,83.61,4.52,99.89,9.91,28,0.415
48,512,12.26,84.8,4.48,101.55,9.75,29,0.374
49,512,12.21,83.38,4.5,100.09,9.89,34,0.373
50,512,11.69,84.85,4.42,100.96,9.81,28,0.404
51,512,11.49,83.52,4.47,99.49,9.95,27,0.425
52,512,12.0,84.96,4.48,101.45,9.76,23,0.492
53,512,12.49,83.77,4.45,100.7,9.83,24,0.445
54,512,11.91,86.47,4.48,102.86,9.62,24,0.429
55,512,11.71,83.7,4.44,99.84,9.91,27,0.401
56,512,11.98,85.88,4.49,102.35,9.67,32,0.38
57,512,12.34,83.6,4.47,100.4,9.86,25,0.419
58,512,11.92,83.8,4.43,100.14,9.89,31,0.396
59,512,11.77,83.59,4.47,99.83,9.91,28,0.405
60,512,12.0,84.9,4.48,101.37,9.77,29,0.407
61,512,12.28,84.07,4.44,100.79,9.82,27,0.448
62,512,11.57,83.77,4.46,99.79,9.91,27,0.432
63,512,11.61,83.64,4.49,99.74,9.92,22,0.481
64,512,11.95,84.97,4.47,101.4,9.77,28,0.416
65,512,12.24,83.54,4.46,100.24,9.87,21,0.485
66,512,11.72,83.43,4.48,99.63,9.94,19,0.511
67,512,11.47,85.07,4.44,100.99,9.54,21,0.457
68,512,11.87,84.35,4.49,100.71,9.83,22,0.478
69,512,12.32,83.47,4.43,100.22,9.88,26,0.435
70,512,11.95,83.7,4.45,100.1,9.89,26,0.394
71,512,11.87,83.52,4.43,99.82,9.91,25,0.398
72,512,11.98,85.01,4.47,101.46,9.76,22,0.443
73,512,12.38,83.69,4.44,100.51,9.85,27,0.405
74,512,11.71,83.4,4.48,99.6,9.94,27,0.39
75,512,12.06,87.33,4.52,103.92,9.53,26,0.408
76,512,12.06,85.04,4.77,101.88,9.72,25,0.42
77,512,12.54,83.31,4.43,100.29,9.87,24,0.426
78,512,12.24,84.21,4.46,100.91,9.8,22,0.453
79,512,11.72,83.68,4.46,99.87,9.91,19,0.48
80,512,13.04,84.98,4.48,102.5,9.66,25,0.452
81,512,12.17,83.81,4.66,100.64,9.84,29,0.382
82,512,11.47,83.68,4.44,99.59,9.93,23,0.434
83,512,11.33,83.8,4.45,99.58,9.94,23,0.443
84,512,12.07,85.09,4.5,101.66,9.74,27,0.394
85,512,12.31,83.59,4.47,100.38,9.86,25,0.417
86,512,12.14,83.53,4.51,100.18,9.88,31,0.367
87,512,11.63,83.55,4.51,99.69,9.93,26,0.408
88,512,11.96,85.02,4.47,101.44,9.75,26,0.417
89,512,12.22,83.56,4.53,100.31,9.87,29,0.383
90,512,11.7,83.58,4.46,99.73,9.93,24,0.427
91,512,11.87,83.56,4.47,99.89,9.91,28,0.368
92,512,11.95,85.09,4.5,101.54,9.75,25,0.408
93,512,11.56,85.46,4.54,101.56,9.75,23,0.436
94,512,11.71,83.58,4.55,99.85,9.9,24,0.412
95,512,11.54,85.03,4.49,101.06,9.79,20,0.467
96,512,12.01,85.27,4.46,101.74,9.73,24,0.414
97,512,12.15,83.81,4.45,100.4,9.86,22,0.45
98,512,11.8,83.55,4.47,99.81,9.92,25,0.415
99,512,11.67,83.54,4.5,99.7,9.93,23,0.439
100,512,11.91,93.16,7.85,112.91,8.78,24,0.411
101,512,14.15,84.52,4.55,103.21,9.58,20,0.433
102,512,11.81,83.64,4.49,99.94,9.9,22,0.407
103,512,11.38,83.92,4.47,99.78,9.91,24,0.418
104,512,12.03,84.92,4.42,101.37,9.76,21,0.44
105,512,13.1,83.92,6.2,103.23,9.59,22,0.436
106,512,12.64,83.61,4.41,100.66,9.83,24,0.414
107,512,11.56,83.81,4.47,99.84,9.92,23,0.436
108,512,12.33,84.93,4.45,101.71,9.74,26,0.421
109,512,12.17,83.82,4.42,100.41,9.86,28,0.387
110,512,11.7,83.65,4.46,99.81,9.92,26,0.41
111,512,11.69,83.81,4.46,99.97,9.9,25,0.432
112,512,12.16,85.15,4.43,101.74,9.73,21,0.419
113,512,12.34,83.66,4.43,100.44,9.85,22,0.439
114,512,11.79,83.21,5.23,100.22,9.87,27,0.402
115,512,11.79,83.66,4.47,99.92,9.91,25,0.421
116,512,12.1,85.11,4.57,101.78,9.73,25,0.419
117,512,12.37,83.75,4.48,100.6,9.84,28,0.396
118,512,12.05,83.96,4.51,100.51,9.84,25,0.442
119,512,11.71,83.98,4.45,100.14,9.88,24,0.429
120,512,12.05,85.13,4.46,101.64,9.74,26,0.418
121,512,12.45,83.38,4.4,100.24,9.88,19,0.464
122,512,11.8,83.86,4.49,100.15,9.88,27,0.407
123,512,11.74,83.44,4.48,99.67,9.93,25,0.442
124,512,13.1,85.36,4.57,103.03,9.61,22,0.461
125,512,12.18,83.7,4.49,100.37,9.86,24,0.445
126,512,11.97,83.91,4.48,100.36,9.86,28,0.402
127,512,11.59,83.41,4.5,99.5,9.95,22,0.454
128,512,12.08,85.17,4.49,101.75,9.73,27,0.402
129,512,12.27,83.22,4.48,99.96,9.9,27,0.415
130,512,11.82,84.93,4.45,101.2,9.78,26,0.405
131,512,11.59,84.89,4.56,101.04,9.8,23,0.419
132,512,12.02,86.31,4.69,103.03,9.61,28,0.404
133,512,12.3,84.69,4.51,101.5,9.75,27,0.419
134,512,11.94,84.76,4.43,101.13,9.78,31,0.377
135,512,11.76,84.52,4.51,100.79,9.82,24,0.439
136,512,12.15,86.45,4.51,103.1,9.6,28,0.427
137,512,12.58,84.72,4.49,101.78,9.73,30,0.421
138,512,11.78,85.0,4.54,101.32,9.77,28,0.425
139,512,11.46,87.37,4.94,103.77,9.55,28,0.407
140,512,12.44,85.81,4.51,102.76,9.63,29,0.428
141,512,12.23,85.1,4.54,101.87,9.72,26,0.416
142,512,11.74,84.58,4.46,100.78,9.82,29,0.384
143,512,12.36,84.52,4.45,101.33,9.77,22,0.45
144,512,12.01,86.17,4.47,102.65,9.65,27,0.426
145,512,12.42,84.24,4.49,101.15,9.79,30,0.375
146,512,11.87,84.96,4.57,101.41,9.76,31,0.403
147,512,11.74,85.94,5.04,102.71,9.64,33,0.383
148,512,11.84,86.62,4.49,102.95,9.62,27,0.422
149,512,12.3,84.67,4.53,101.5,9.75,33,0.404
150,512,11.65,84.87,4.66,101.18,9.78,34,0.424
151,512,11.51,85.56,4.53,101.6,9.74,31,0.413
152,512,11.97,86.33,4.55,102.84,9.63,32,0.397
153,512,12.27,84.28,4.53,101.08,9.79,31,0.444
154,512,12.02,84.42,4.52,100.96,9.8,31,0.429
155,512,11.59,84.76,4.53,100.87,9.81,31,0.454
156,512,11.87,86.41,4.5,102.78,9.64,30,0.447
157,512,12.37,85.09,4.59,102.05,9.7,32,0.442
158,512,11.67,85.69,4.82,102.18,9.69,32,0.414
159,512,12.44,86.82,4.88,104.14,9.51,30,0.427
160,512,12.06,88.42,4.5,104.98,9.43,28,0.445
161,512,12.15,84.71,4.57,101.43,9.76,34,0.411
162,512,11.96,84.76,4.54,101.25,9.78,33,0.427
163,512,12.01,85.81,5.07,102.89,9.62,31,0.457
164,512,18.44,86.78,4.59,109.81,9.02,31,0.436
165,512,12.15,86.39,4.57,103.1,9.6,31,0.422
166,512,12.14,85.86,4.59,102.58,9.65,36,0.396
167,512,12.03,85.47,4.55,102.06,9.69,32,0.447
168,512,11.96,86.59,4.54,103.09,9.61,32,0.422
169,512,12.29,84.53,4.57,101.39,9.76,30,0.414
170,512,11.67,84.94,4.61,101.21,9.78,32,0.4
171,512,11.52,85.58,4.54,101.64,9.74,31,0.429
172,512,13.48,86.76,6.34,106.59,9.29,26,0.457
173,512,12.31,84.54,4.62,101.47,9.75,27,0.451
174,512,11.91,84.22,4.56,100.69,9.83,29,0.445
175,512,11.79,84.24,4.51,100.53,9.85,30,0.403
176,512,11.88,86.42,4.53,102.83,9.63,28,0.439
177,512,12.16,84.69,4.49,101.35,9.77,23,0.473
178,512,12.24,85.01,4.51,101.77,9.72,31,0.411
179,512,11.68,84.93,4.52,101.12,9.79,26,0.48
180,512,11.9,86.09,4.59,102.58,9.65,26,0.452
181,512,12.41,84.53,4.51,101.46,9.76,25,0.455
182,512,11.9,84.34,4.54,100.79,9.82,29,0.429
183,512,11.76,84.41,4.47,100.63,9.84,27,0.422
184,512,12.16,86.47,4.59,103.22,9.59,26,0.439
185,512,12.45,84.41,4.46,101.32,9.77,26,0.481
186,512,11.77,84.99,4.52,101.27,9.77,26,0.463
187,512,11.56,84.78,4.58,100.92,9.8,29,0.447
188,512,11.83,86.62,4.55,103.01,9.61,30,0.422
189,512,12.23,85.04,4.58,101.84,9.72,28,0.433
190,512,11.88,84.74,4.52,101.14,9.79,24,0.473
191,512,11.71,84.57,4.67,100.95,9.81,28,0.451
192,512,11.98,85.86,4.54,102.38,9.67,27,0.434
193,512,12.21,84.62,4.54,101.36,9.76,26,0.487
194,512,11.72,85.07,4.54,101.32,9.77,26,0.469
195,512,11.71,84.44,4.71,100.87,9.81,27,0.479
196,512,11.9,85.85,4.64,102.38,9.67,28,0.471
197,512,12.14,85.51,4.54,102.19,9.69,30,0.452
198,512,11.81,84.51,4.56,100.88,9.81,27,0.464
199,512,11.64,84.71,4.51,100.86,9.81,27,0.471
200,512,12.11,95.46,5.7,113.27,8.75,27,0.463
201,512,13.01,84.19,5.0,102.2,9.68,28,0.451
202,512,12.62,83.85,4.58,101.05,9.79,25,0.483
203,512,11.7,83.19,4.58,99.46,9.95,22,0.559
204,512,12.01,84.96,4.54,101.51,9.76,24,0.535
205,512,12.6,84.17,5.09,101.85,9.72,31,0.449
206,512,11.23,85.33,4.58,101.14,9.79,24,0.518
207,512,11.77,83.96,4.57,100.3,9.87,25,0.466
208,512,12.35,85.01,4.54,101.89,9.72,26,0.461
209,512,11.92,83.84,4.59,100.35,9.86,28,0.459
210,512,11.89,86.76,4.6,103.25,9.59,30,0.448
211,512,11.39,84.94,4.6,100.93,9.81,29,0.457
212,512,11.86,84.53,4.54,100.93,9.81,26,0.495
213,512,12.14,83.45,4.63,100.22,9.87,31,0.446
214,512,11.64,87.34,4.68,103.67,9.55,26,0.471
215,512,11.86,83.84,4.59,100.29,9.86,28,0.457
216,512,11.94,84.94,4.57,101.45,9.76,28,0.467
217,512,12.32,83.51,4.59,100.42,9.86,33,0.416
218,512,11.79,83.24,4.57,99.6,9.93,26,0.442
219,512,11.79,83.74,4.52,100.05,9.89,22,0.531
220,512,12.04,85.14,4.51,101.68,9.73,30,0.412
221,512,12.23,83.52,4.62,100.38,9.85,28,0.467
222,512,11.76,83.63,4.59,99.98,9.89,29,0.43
223,512,11.64,83.57,4.51,99.72,9.92,30,0.432
224,512,11.9,85.15,4.6,101.65,9.74,31,0.465
225,512,12.25,83.28,4.62,100.16,9.88,34,0.43
226,512,12.04,83.47,4.57,100.08,9.89,26,0.516
227,512,11.73,83.71,4.57,100.01,9.9,30,0.494
228,512,12.09,84.95,4.55,101.59,9.75,26,0.52
229,512,12.12,83.81,4.61,100.54,9.85,32,0.461
230,512,11.61,83.68,4.62,99.9,9.9,30,0.48
231,512,11.53,83.81,4.63,99.97,9.9,31,0.462
232,512,11.97,85.01,4.54,101.52,9.75,33,0.436
233,512,12.15,83.34,4.56,100.04,9.9,25,0.508
234,512,11.8,83.51,4.51,99.82,9.91,28,0.478
235,512,11.96,83.4,4.54,99.9,9.9,27,0.451
236,512,11.86,85.18,4.57,101.61,9.74,26,0.492
237,512,12.2,83.5,4.56,100.26,9.87,27,0.488
238,512,12.26,83.59,4.56,100.42,9.86,24,0.517
239,512,11.59,84.01,4.54,100.13,9.89,23,0.513
240,512,11.93,85.05,4.63,101.6,9.75,28,0.453
241,512,12.17,83.66,4.52,100.35,9.86,24,0.48
242,512,12.09,84.05,4.81,100.95,9.8,26,0.479
243,512,11.69,83.47,4.55,99.71,9.93,22,0.531
244,512,11.97,85.04,4.66,101.67,9.74,23,0.533
245,512,12.19,83.62,4.51,100.32,9.87,30,0.456
246,512,12.01,83.81,4.56,100.38,9.86,35,0.414
247,512,11.69,84.04,4.51,100.25,9.87,29,0.462
248,512,11.97,84.86,4.56,101.39,9.77,31,0.447
249,512,12.22,83.43,4.53,100.18,9.88,27,0.502
250,512,12.09,83.46,4.56,100.12,9.89,29,0.464
251,512,11.9,83.49,4.51,99.91,9.91,30,0.458
252,512,12.07,84.95,4.52,101.53,9.75,25,0.511
253,512,12.14,83.41,5.15,100.7,9.83,28,0.474
254,512,12.12,83.43,4.56,100.11,9.89,28,0.491
255,512,12.28,83.62,4.5,100.4,9.86,31,0.455
256,512,11.93,85.08,4.56,101.57,9.75,31,0.443
257,512,12.15,84.26,4.58,100.99,9.8,31,0.479
258,512,11.93,83.4,4.53,99.86,9.91,27,0.519
259,512,11.81,83.47,4.55,99.83,9.92,28,0.479
260,512,12.1,84.98,4.6,101.68,9.74,29,0.45
261,512,12.27,83.81,4.58,100.66,9.84,25,0.532
262,512,11.74,83.62,4.51,99.88,9.91,25,0.52
263,512,11.7,83.62,4.54,99.86,9.91,30,0.486
264,512,12.52,85.19,4.58,102.29,9.68,28,0.494
265,512,12.18,84.47,4.62,101.27,9.77,30,0.48
266,512,12.31,83.8,4.59,100.71,9.83,30,0.462
