frame,img_size,preprocess_ms,inference_ms,postprocess_ms,total_latency_ms,real_fps,num_detections,avg_confidence
462,256,3.33,24.1,3.43,30.86,31.38,9,0.368
463,256,3.18,25.86,3.43,32.47,29.82,9,0.331
464,256,3.5,23.24,3.41,30.15,32.06,10,0.355
465,256,3.47,23.39,3.44,30.31,31.9,14,0.3
466,256,3.29,24.92,4.72,32.92,29.46,10,0.283
467,256,11.45,22.58,3.38,37.41,26.02,9,0.281
468,256,5.22,23.37,3.4,31.99,30.29,10,0.367
469,256,5.31,23.28,3.39,31.99,30.28,10,0.326
470,256,9.28,23.23,3.36,35.87,27.11,10,0.361
471,256,5.52,23.3,3.39,32.22,27.93,8,0.34
472,256,4.73,23.37,3.4,31.5,30.71,8,0.308
473,256,3.52,23.29,3.35,30.16,32.07,10,0.301
474,256,5.08,23.03,3.4,31.51,30.75,9,0.337
475,256,5.19,23.5,3.44,32.13,30.18,9,0.343
476,256,9.4,22.69,3.45,35.54,27.34,7,0.348
477,256,4.82,23.6,4.28,32.7,29.64,7,0.29
478,256,6.7,23.41,4.36,34.48,25.68,12,0.31
479,256,3.44,23.22,3.44,30.1,32.13,10,0.339
480,256,5.6,23.28,3.41,32.3,30.0,11,0.326
481,256,5.43,23.29,3.38,32.11,30.18,9,0.347
482,256,3.33,23.29,3.4,30.02,32.23,10,0.295
483,256,3.47,23.3,3.46,30.23,31.93,11,0.358
484,256,3.33,23.36,3.51,30.2,32.01,9,0.347
485,256,6.92,23.24,3.44,33.59,28.83,10,0.307
486,256,5.3,23.09,3.41,31.8,30.48,13,0.343
487,256,9.67,23.73,5.29,38.69,25.18,13,0.279
488,256,7.24,23.96,3.66,34.86,27.85,12,0.353
489,256,3.5,23.3,3.44,30.24,31.87,13,0.353
490,256,5.07,23.43,3.87,32.38,29.95,9,0.362
491,256,5.68,23.23,3.45,32.36,29.94,12,0.339
492,256,5.03,24.71,5.35,35.08,25.25,14,0.371
493,256,3.38,23.39,3.43,30.2,31.99,11,0.401
494,256,4.91,23.01,3.51,31.43,27.96,12,0.394
495,256,3.47,23.19,3.47,30.13,32.08,13,0.369
496,256,4.99,24.72,5.62,35.33,27.44,12,0.358
497,256,5.46,24.04,5.59,35.09,27.65,17,0.302
498,256,3.48,23.09,3.47,30.05,32.15,11,0.355
499,256,3.13,23.18,3.5,29.81,32.46,13,0.337
500,256,5.03,28.42,7.19,40.64,23.93,7,0.275
501,256,8.82,23.29,4.08,36.19,26.56,15,0.273
502,256,5.05,24.53,5.55,35.13,27.65,8,0.351
503,256,5.63,23.28,3.42,32.33,29.96,8,0.413
504,256,3.82,26.14,3.8,33.75,28.7,11,0.4
505,256,3.36,23.47,3.41,30.23,31.99,12,0.362
506,256,3.4,23.68,5.05,32.14,30.09,14,0.327
507,256,4.7,23.11,3.46,31.27,30.99,10,0.381
508,256,5.59,23.27,3.43,32.29,30.03,11,0.383
509,256,4.96,23.15,3.42,31.53,30.71,8,0.399
510,256,5.47,23.96,5.6,35.03,27.72,8,0.406
511,256,4.8,23.74,5.04,33.57,28.78,8,0.41
512,256,4.67,23.53,5.06,33.26,29.18,7,0.455
513,256,4.69,23.97,5.08,33.74,28.76,11,0.343
514,256,4.78,23.62,3.85,32.25,30.03,12,0.32
515,256,3.72,23.69,3.44,30.86,31.35,9,0.368
516,256,3.29,23.19,3.4,29.87,29.43,13,0.309
517,256,6.3,23.25,3.37,32.92,26.9,8,0.316
518,256,3.52,23.39,3.48,30.39,31.82,10,0.364
519,256,3.47,23.29,3.36,30.13,32.08,8,0.304
520,256,3.42,23.23,3.41,30.05,32.2,9,0.283
521,256,3.3,23.69,5.01,31.99,30.29,9,0.335
522,256,3.75,23.26,3.4,30.4,31.81,13,0.332
523,256,3.52,23.35,3.45,30.33,31.88,12,0.359
524,256,3.29,23.66,3.43,30.37,31.82,14,0.315
525,256,3.27,23.24,3.44,29.96,32.3,10,0.354
526,256,3.54,23.41,3.44,30.39,31.82,10,0.403
527,256,3.38,23.29,3.45,30.12,32.06,10,0.408
528,256,3.28,23.21,3.43,29.92,32.33,9,0.393
529,256,3.45,23.2,3.47,30.13,32.1,11,0.364
530,256,3.5,23.35,3.41,30.27,31.93,9,0.381
531,256,3.42,23.28,3.46,30.15,32.03,13,0.379
532,256,3.31,23.31,3.41,30.03,32.21,10,0.391
533,256,3.37,23.26,3.41,30.04,32.16,13,0.303
534,256,3.5,23.39,3.45,30.34,31.88,12,0.338
535,256,3.5,23.17,3.41,30.08,32.1,11,0.327
536,256,3.32,23.22,3.44,29.97,32.27,16,0.307
537,256,3.48,23.17,3.46,30.11,32.04,14,0.364
538,256,3.51,23.37,3.44,30.32,31.88,14,0.371
539,256,3.47,23.37,3.45,30.29,31.91,15,0.328
540,256,3.33,23.18,3.46,29.96,32.27,17,0.337
541,256,3.49,23.63,3.38,30.5,31.58,15,0.368
542,256,3.5,23.36,3.5,30.36,31.84,17,0.373
543,256,3.54,23.32,3.45,30.32,31.89,16,0.313
544,256,3.3,23.05,3.46,29.82,32.39,13,0.347
545,256,3.42,23.3,3.47,30.18,32.04,16,0.362
546,256,3.44,23.3,3.46,30.2,31.95,15,0.379
547,256,3.8,23.5,3.57,30.86,31.34,14,0.387
548,256,3.3,23.18,3.43,29.91,32.34,11,0.341
549,256,3.44,23.32,3.47,30.23,31.99,15,0.329
550,256,3.5,23.28,3.45,30.24,31.94,16,0.345
551,256,3.51,23.2,3.48,30.2,29.5,16,0.354
552,256,3.27,23.19,3.48,29.94,32.26,11,0.418
553,256,3.44,23.31,3.45,30.21,32.01,12,0.41
554,256,3.48,23.33,3.44,30.25,31.91,13,0.343
555,256,3.51,23.38,3.48,30.37,31.86,11,0.372
556,256,3.27,23.03,3.46,29.76,32.38,16,0.395
557,256,3.46,23.27,3.5,30.24,31.98,19,0.325
558,256,3.55,23.29,3.5,30.34,31.82,14,0.41
559,256,3.52,23.33,3.5,30.35,31.87,16,0.41
560,256,3.34,23.26,3.47,30.07,32.17,17,0.343
561,256,3.47,23.29,3.48,30.24,31.98,14,0.395
562,256,3.53,23.71,3.49,30.73,31.49,21,0.343
563,256,3.49,23.34,3.44,30.27,31.88,19,0.374
564,256,3.32,23.22,3.5,30.03,32.22,15,0.447
565,256,3.38,23.28,3.53,30.19,31.97,12,0.455
566,256,3.53,23.35,3.47,30.34,31.87,15,0.362
567,256,3.52,23.54,3.45,30.51,31.7,18,0.338
568,256,3.33,23.12,3.48,29.93,32.31,13,0.392
569,256,3.51,23.21,3.5,30.22,32.0,15,0.357
570,256,3.52,23.34,3.48,30.34,31.87,12,0.423
571,256,3.15,23.16,3.54,29.86,29.85,15,0.382
572,256,3.28,23.19,3.49,29.96,32.31,14,0.386
573,256,3.36,23.33,3.47,30.16,32.01,16,0.335
574,256,3.54,23.35,3.48,30.37,31.84,13,0.362
575,256,3.55,23.31,3.42,30.28,31.89,10,0.392
576,256,3.36,23.25,3.44,30.06,32.19,10,0.394
577,256,3.48,23.25,3.46,30.18,32.04,10,0.404
578,256,3.49,23.42,3.43,30.34,31.86,10,0.378
579,256,3.58,23.32,3.41,30.31,29.4,14,0.4
580,256,3.35,23.28,3.5,30.12,32.13,15,0.414
581,256,3.36,23.25,3.39,30.0,32.18,9,0.357
582,256,3.79,25.13,3.5,32.42,29.89,13,0.402
583,256,136.89,23.09,3.45,163.43,5.96,8,0.319
584,256,3.36,23.13,3.36,29.86,32.34,5,0.357
585,256,3.46,23.23,3.43,30.11,32.03,11,0.35
586,256,3.54,23.32,3.44,30.3,31.88,13,0.31
587,256,3.41,23.33,3.45,30.19,31.94,11,0.371
588,256,3.31,23.15,3.45,29.91,32.31,12,0.371
589,256,3.36,23.84,3.49,30.69,31.48,12,0.372
590,256,3.56,23.89,3.41,30.87,31.3,12,0.321
591,256,3.53,23.38,3.47,30.39,31.79,11,0.35
592,256,3.28,23.12,3.48,29.87,32.33,11,0.371
593,256,3.41,23.36,3.45,30.21,31.99,11,0.423
594,256,3.55,23.25,3.39,30.19,31.93,8,0.439
595,256,3.39,23.54,3.47,30.4,31.78,10,0.435
596,256,3.33,23.2,3.42,29.95,32.26,9,0.415
597,256,3.44,23.31,3.42,30.16,32.04,7,0.409
598,256,3.53,23.24,3.4,30.17,32.0,9,0.36
599,256,3.52,23.25,3.46,30.23,31.95,12,0.398
600,256,3.33,32.57,6.07,41.97,23.25,12,0.337
601,256,5.12,23.68,3.48,32.28,29.11,12,0.378
602,256,3.43,29.6,4.13,37.16,23.91,12,0.4
603,256,3.47,23.34,3.47,30.28,31.9,11,0.395
604,256,3.37,24.03,3.48,30.88,31.26,13,0.391
605,256,3.48,23.14,3.53,30.15,32.04,19,0.315
606,256,3.47,23.59,3.45,30.5,29.03,15,0.289
607,256,3.48,23.33,3.55,30.36,31.78,14,0.349
608,256,3.33,23.23,3.49,30.05,32.15,17,0.321
609,256,3.52,23.23,3.53,30.28,31.91,12,0.318
610,256,3.5,23.44,3.46,30.4,31.8,17,0.317
611,256,3.47,23.29,3.39,30.14,32.08,14,0.317
612,256,3.33,23.17,3.58,30.08,32.17,15,0.363
613,256,3.42,23.43,3.36,30.22,32.0,11,0.307
614,256,3.54,23.42,4.41,31.38,27.39,13,0.325
615,256,3.5,23.33,3.46,30.29,31.92,14,0.342
616,256,3.33,23.12,3.44,29.9,32.36,12,0.357
617,256,3.43,23.22,3.46,30.11,32.11,13,0.373
618,256,3.56,23.34,3.39,30.29,31.92,13,0.371
619,256,3.48,23.38,3.43,30.29,31.95,11,0.391
620,256,3.33,23.1,3.48,29.91,32.32,10,0.426
621,256,3.44,23.34,3.47,30.25,31.97,17,0.327
622,256,3.47,23.43,3.38,30.28,31.9,12,0.426
623,256,3.46,23.37,3.45,30.29,31.88,16,0.359
624,256,3.29,23.18,3.46,29.93,32.31,14,0.355
625,256,3.39,23.15,3.46,30.01,28.81,12,0.419
626,256,3.53,23.48,3.44,30.44,29.37,13,0.406
627,256,3.52,23.41,3.47,30.4,31.81,15,0.392
628,256,3.3,23.11,3.45,29.86,29.2,15,0.352
629,256,3.42,23.18,3.46,30.06,32.16,15,0.396
630,256,3.42,23.38,3.47,30.27,31.87,15,0.382
631,256,3.44,23.34,3.41,30.2,32.04,10,0.451
632,256,3.28,23.13,3.47,29.88,32.32,16,0.415
633,256,3.48,23.63,3.46,30.56,31.65,13,0.39
634,256,3.49,23.32,3.49,30.29,31.91,15,0.374
635,256,3.51,23.32,3.43,30.26,28.25,14,0.368
636,256,3.36,23.12,3.41,29.89,32.36,11,0.399
637,256,3.43,23.46,3.75,30.64,31.6,11,0.405
638,256,3.63,23.5,3.42,30.55,31.52,12,0.374
639,256,3.52,23.18,3.4,30.1,29.15,6,0.416
640,256,3.33,23.09,3.39,29.81,32.45,10,0.352
641,256,3.46,23.33,3.4,30.19,32.02,7,0.412
642,256,3.5,23.32,3.35,30.17,32.05,8,0.416
643,256,3.17,23.06,3.43,29.66,32.64,7,0.461
644,256,3.31,23.66,3.47,30.45,31.74,10,0.377
645,256,3.42,23.22,3.45,30.09,32.14,11,0.325
646,256,3.46,23.34,3.4,30.21,28.96,9,0.447
647,256,3.48,23.44,3.39,30.31,31.89,10,0.368
648,256,3.34,23.19,3.42,29.95,32.3,12,0.352
649,256,3.38,23.22,3.46,30.06,32.16,12,0.345
650,256,3.49,23.37,3.41,30.27,31.93,10,0.295
651,256,3.46,23.32,3.47,30.25,31.93,10,0.405
652,256,3.39,23.34,3.53,30.26,31.96,11,0.342
653,256,3.36,23.32,3.46,30.14,28.5,10,0.368
654,256,3.42,23.41,3.43,30.27,31.95,9,0.384
655,256,7.15,22.78,3.53,33.46,29.0,9,0.398
656,256,3.06,22.76,3.38,29.19,33.15,8,0.375
657,256,3.05,22.61,3.41,29.06,33.3,10,0.346
658,256,3.08,22.75,3.33,29.16,33.13,14,0.313
659,256,3.08,22.77,3.44,29.29,33.05,13,0.311
